publication_type	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	coverage_depth	coverage_notes	publisher_name	linking_issn
serial	Agro Sur	0304-8802		1979-01	7	1	1999-01	27	1			pub_agro-sur	fulltext		Universidad Austral de Chile 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Facultad de Ciencias Agrarias	0304-8802
serial	Agrochemia	0002-1830		1987-01	27	11	1995-01	35	9-10			pub_agrochemia	fulltext		V U C H T a.s.	0002-1830
serial	Agrochemicals Japan	0919-5505		1969-10		1	2005-06		86			pub_agrochemicals-japan	fulltext		Japan Plant Protection Association	0919-5505
serial	Agroforestry Systems 1989-1996	0167-4366		1982-01	1	1	2006-01	68	3			pub_agroforestry-systems	fulltext		Springer Science & Business Media	0167-4366
serial	Agronomia Colombiana	0120-9965		1991-01	8	1	1991-01	8	1			pub_agronomia-colombiana	fulltext		Universidad Nacional de Colombia 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Facultad de Ciencias Agrarias	0120-9965
serial	Agronomia Costarricense	0377-9424		1980-03	4	1	1997-07	21	2			pub_agronomia-costarricense	fulltext		Universidad de Costa Rica 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Editorial	0377-9424
serial	Agronomia Lusitana	0002-1911		1939-01	1	1	2002-01	50	1-2			pub_agronomia-lusitana	fulltext		Estacao Agronomica Nacional	0002-1911
serial	Agronomia Sulriograndense	0400-8111		1976-01	12	2	1989-01	25	2			pub_agronomia-sulriograndense	fulltext		Secretaria da Agricultura do Rio Grande do Sul 01_serials-process.sh 1039816.IAILL.20220526.mrc 1039816.IAILL.20220526_all.mrc 1039816.IAILL.20220612.mrc 5gaps.txt ALL_20211205.jsonl ALL_20220116.jsonl ALL_20220128.jsonl ALL_20220217.jsonl ALL_20220221.jsonl ALL_20220301.jsonl ALL_20220307.jsonl ALL_20220320.jsonl ALL_20220418.jsonl ALL_20220510.jsonl ALL_20220516.jsonl ALL_20220526.jsonl ALL_20220612.jsonl ALL_20230727.jsonl ALL_20230824.jsonl ALL_20231115.jsonl ALL_20231115.jsonl.bak ALL_20240507.jsonl ALL_20240712.jsonl ALL_20250122.jsonl ALL_20250731.jsonl BOSTON_SCAN.tmp.jsonl GTU-OCLCs.tsv IA_Serials_20220510_test0001.mrc IA_Serials_20220510_test0002.mrc IA_Serials_20220516_test0001.mrc InternetArchive_Global_Serials_20230727.txt InternetArchive_Global_Serials_20230824.txt InternetArchive_Global_Serials_20231115.txt InternetArchive_Global_Serials_20231115.txt.bak InternetArchive_Global_Serials_20240507.txt InternetArchive_Global_Serials_20240712.txt InternetArchive_Global_Serials_20250122.txt InternetArchive_Serials_20211205.txt InternetArchive_Serials_20220116.txt InternetArchive_Serials_20220128.txt InternetArchive_Serials_20220217.txt InternetArchive_Serials_20220221.txt InternetArchive_Serials_20220301.txt InternetArchive_Serials_20220307.txt InternetArchive_Serials_20220320.txt InternetArchive_Serials_20220418.txt InternetArchive_Serials_20220510.txt InternetArchive_Serials_20220516.txt InternetArchive_Serials_20220526.txt InternetArchive_Serials_20220612.txt InternetArchive_Serials_KBART_20240712.zip InternetArchive_Serials_KBART_20250122.zip OCLC-record-matching-map.tsv OCN-already-present.tsv UHM-OCLCs-Sheet1.tsv allOCNs_20220127.tsv batch-check.sh check-these.tsv check-these_CHECKED_001.tsv check607.log check707.log check807.log check907.log count-identifers.sh exclude.lst gapcheck.py generate-serial-input.sh get-issues.sh homeideas.lst issn-wo-ocn.lst issn-wo-ocn.tsv last-issue-pre1950.tsv last-ocn-notmatch.tsv lhrgen.py multis-to-check.lst nogapcheck.log nogapcheck2.log nohup.out ocn-check.py ocn-remove-remaining.tsv ocn-to-remove.tsv serials_20211205.jsonl serials_20220116.jsonl serials_20220127_ORIG.jsonl serials_20220128.jsonl serials_20220217.jsonl serials_20220221.jsonl serials_20220301.jsonl serials_20220307.jsonl serials_20220320.jsonl serials_20220418.jsonl serials_20220510.jsonl serials_20220516.jsonl serials_20220526.jsonl serials_20220612.jsonl serials_20230727.jsonl serials_20230824.jsonl serials_20231115.jsonl serials_20240507.jsonl serials_20240712.jsonl serials_20250122.jsonl serials_20250731.jsonl setOCN.py test.tsv to-clean.lst wcat work Instituto de Pesquisas Agronomicas	0400-8111
serial	Agronomia Tropical	0002-192X		1951-04	1	1	2008-01	58	3			pub_agronomia-tropical	fulltext		Fondo Nacional de Investigaciones Agropecuarias	0002-192X
serial	Agronomie 1991-1997	0249-5627		1981-01	1		2001-12	21	8			pub_agronomie	fulltext		DO NOTE SELL _ FILM MASTER ONLY	0249-5627
serial	L'Agronomie Tropicale	0151-1238		1946-01	1	1-2	1992-01	46	4			pub_agronomie-tropicale	fulltext		Institut de Recherches Agronomiques Tropicales et des Cultures Vivrières	0151-1238
serial	Agronomy Journal 1970-2005	0002-1962		1953-07	45	7	2005-11	97	6			pub_agronomy-journal	fulltext		American Society of Agronomy	0002-1962
serial	Agrotecnia de Cuba	0568-3114		1990-01	22	1	2002-01	28	1			pub_agrotecnia-de-cuba	fulltext		Centro de Informacion y Documentacion Agropecuarias, Instituto Nacional de Reforma Agraria	0568-3114
serial	Agrotropica	0103-3816		1971-01	1	1	2019-01	31	1			pub_agrotropica	fulltext		Comissao Executiva do Plano da Lavoura Cacaueira (C E P L A C)	0103-3816
serial	AHA [American Hospital Association] Hospital Statistics	1090-0624		1981-01			2005-10					pub_aha-hospital-statistics	fulltext		American Hospital Association	1090-0624
serial	AI Magazine 1985-2012	0738-4602		1985-03	6	1	2012-12	33	4			pub_ai-magazine	fulltext		Association for the Advancement of Artificial Intelligence	0738-4602
serial	AI & Society 1987-1996	0951-5666		1987-07	1	1	1996-01	10	3-4			pub_ai-society	fulltext		Springer Science & Business Media	0951-5666
serial	American Institute of Aeronautics and Astronautics. AIAA Bulletin 1964-1975	0001-1444		1964-01	1	1	1975-12	12	12			pub_aiaa-bulletin	fulltext		American Institute of Aeronautics	0001-1444
serial	American Institute of Aeronautics and Astronautics. AIAA Student Journal 1963-2003	0001-1460		1963-04	1	1	2002-12	40	1			pub_aiaa-student-journal	fulltext		American Institute of Aeronautics	0001-1460
serial	Aidai	0002-208X		1948-09		18	1991-01		4			pub_aidai	fulltext		Franciscan Fathers	0002-208X
serial	AIDS Care 1994-2014	0954-0121		1994-01	6	1	2013-11	25	11-12			pub_aids-care	fulltext		Taylor & Francis Ltd.	0954-0121
serial	AIDS Education and Prevention 1989-2014	0899-9546		1989-03	1	1	2014-12	26	6			pub_aids-education-and-prevention	fulltext		Guilford Publications, Inc.	0899-9546
serial	AIHA [American Industrial Hygiene Association] Journal 1940-2003	1542-8117		1940-01	1	1	2003-11	64	6			pub_aiha-journal	fulltext		American Industrial Hygiene Association	1542-8117
serial	Ain't I a Woman? 1970-1973	0044-6939		1970-06	1	1	1973-07	3	4			pub_aint-i-a-woman	fulltext		A I A W Collective	0044-6939
serial	AIP Conference Proceedings	0094-243X		1997-01			2011-01					pub_aip-conference-proceedings	fulltext		AIP Publishing LLC	0094-243X
serial	Air and Space 1978-1983	0193-8304		1978-03	1	1	1983-06	6	4			pub_air-and-space	fulltext		Smithsonian Institution University Press	0193-8304
serial	Air and Water Pollution 1958-1966	0568-3408		1958-01	1		1966-01	10				pub_air-and-water-pollution	fulltext		ELSEVIER LTD.	0568-3408
serial	Air Cargo World 1942-2014	0745-5100		1942-10	1		2012-12	102	11			pub_air-cargo-world	fulltext		Royal Media Group	0745-5100
serial	Air Conditioning, Heating & Refrigeration News 1926-2015	0002-2276		1926-09	1	1	2014-12	253	4469			pub_air-conditioning-heating-refrigeration-news	fulltext		BNP Media	0002-2276
serial	Air Engineering 1959-1969	0568-3459		1959-04	1	1	1969-02	11	2			pub_air-engineering	fulltext		BNP Media	0568-3459
serial	Air Force Comptroller 1967-2004	0002-2365		1967-10	1	1	2004-07	38	3			pub_air-force-comptroller	fulltext		Superintendent of Documents	0002-2365
serial	Air Force Engineering & Services Quarterly 1972-1986	0883-0193		1972-02	13	1	1986-06	27	2			pub_air-force-engineering-services-quarterly	fulltext		Superintendent of Government Documents	0883-0193
serial	The Air Force Law Review 1959-2009	0094-8381		1959-03	1	1	2010-01	65				pub_air-force-law-review	fulltext		Office of the Judge Advocate General	0094-8381
serial	Air Force Magazine 1926-2015	0730-6784		1926-01	10	1	2015-12	98	12			pub_air-force-magazine	fulltext		Air Force Association	0730-6784
serial	Air Force Research Review 1962-1971	0029-6902		1962-02	1	1	1971-05	10	3			pub_air-force-research-review	fulltext		Superintendent of Government Documents	0029-6902
serial	Air Force Times 1965-2014	0002-2403		1965-08	26		2015-12	76	25			pub_air-force-times	fulltext		Army Times	0002-2403
serial	Air Line Pilot 1932-2014	0002-242X		1932-04	1	1	2014-12	83	12			pub_air-line-pilot	fulltext		Airline Pilots Association	0002-242X
serial	Air Pollution Titles 1967-1991	0002-2497		1967-11	3	6	1991-11	27	6			pub_air-pollution-titles	fulltext		Pennsylvania State University -	0002-2497
serial	Air Power History 1954-2014	1044-016X		1954-09	1	1	2014-12	61	4			pub_air-power-history	fulltext		Air Force Historical Foundation	1044-016X
serial	Air & Space Power Journal 1987-2013	1555-385X		1987-06	1	1	2013-11	27	6			pub_air-space-power-journal	fulltext		Air Force Research Institute	1554-2505
serial	Air & Space Smithsonian 1986-2003	0886-2257		1986-04	1	1	2003-03	17	6			pub_air-space-smithsonian	fulltext		Smithsonian Institution University Press	0886-2257
serial	Air Transport World 1975-2015	0002-2543		1975-01	12	1	2014-12	51	12			pub_air-transport-world	fulltext		Penton Business Media, Inc.	0002-2543
serial	Air University Review 1947-1986	0002-2594		1947-03	1	1	1987-01	38	2			pub_air-university-review	fulltext		Dept Of The Air Force	0002-2594
serial	Air/Water Pollution Report 1974-1989	0002-2608		1974-01	12	1	1989-12	27	50			pub_air-water-pollution-report	fulltext		Business Publishers, Inc.	0002-2608
